WEBTASK;WT-000590;ID000114;e4e085768945c8c501894e2f01f31584;"CONFIG_DUPLICATION DE DT / SYLOB 9_BAC A SABLE / 1258-AF-00024-EP";ID000114;"Demande de Jean François : 
- Créer un configurateur pour :
Dupliquer Dt = dans l'OP, pour le Bureau des Méthodes, pour dupliquer DT à chaque Filiale, après un REX";"Gérer les scénarios de saisie";1;e4e085768945c8c501894e2f01f31586;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbbfa2380020;00:00:00;27/10/2023;0;false;"Lien Tâche Wimi : 
https://pagos.wimi.pro/#/groupe-caa/tasks/detail/4898246";;true;OFF;"https://docs.google.com/document/d/1fHKz56ETnlKEBovJCQtzCADlLF9EBPRVTMjkyDTrulo/edit#heading=h.n8np9timg2r4?Rapport Intervention du 07/09/23";;;false;;0;;e4e097dc8e55dcdf018e55fbc97500b1;FAISABILITÉ;e4e083c39025cc4201902a60653e2ecc;;20230912_14:26_V00.00;;1;;;
WEBTASK;WT-000591;ID000114;e4e085768945c8c501894e2f01f31584;"CONFIG_DUPLICATION DE DT / SYLOB 9_BAC A SABLE / 1258-AF-00024-EP";ID000114;"Demande de Jean François : 
- Créer un configurateur pour :
Dupliquer Dt = dans l'OP, pour le Bureau des Méthodes, pour dupliquer DT à chaque Filiale, après un REX";"Gérer les scénarios de saisie";1;e4e085768945c8c501894e2f01f31586;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbbfa2380020;00:00:00;30/11/2023;1;false;"Demande de PAGOS du 11/09/23 :
@Jean-François GASCHET
1. Nous détailler le processus 
2. Nous transmettre le logigramme de duplication de DT pour que PAGOS puisse analyser la faisabilité.";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e55fbc97500b1;FAISABILITÉ;e4e083c39025cc4201902a60653e2ecc;;20230912_14:27_V00.00;;1;;;
WEBTASK;WT-001197;ID000114;e4e085768945c8c501894e2f01f31584;"CONFIG_DUPLICATION DE DT / SYLOB 9_BAC A SABLE / 1258-AF-00024-EP";ID000114;"Demande de Jean François : 
- Créer un configurateur pour :
Dupliquer Dt = dans l'OP, pour le Bureau des Méthodes, pour dupliquer DT à chaque Filiale, après un REX";"Gérer les scénarios de saisie";1;e4e085768945c8c501894e2f01f31586;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbbfa2380020;00:00:00;30/11/2023;5;false;"Je ferme cette tâche pour l'instant.
Compliqué à faire et pas d'actualité.
Nous verrons à la relance de JFG";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e55fbc97500b1;FAISABILITÉ;e4e083c39025cc4201902a60653e2ecc;;20231124_09:15_V00.00;;1;;;
WEBTASK;WT-001388;ID000122;e4e0871786a0a1150186c0696feb062e;"CONFIG_DÉBUTER - FINIR UNE PRODUCTION / SYLOB 9_BAC A SABLE / 1184-AF-00022-CV";ID000122;"Créer un configurateur qui va permettre de réaliser un Top Début ou un Top Fin au niveau de la production.
Il va permettre de récupérer les informations d'une OP via un scan.
Notons qu'il y aura l'exécution de plusieurs contrôles sur les informations recueillies.";"Gérer les scénarios de saisie";1;e4e0871786a0a1150186c0696fec0630;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbdb84b70050;23:00:00;21/12/2023;5;false;"Recettage V2 --> OK
Nous envoyons l'information au client";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e5608171701fc;REALISATION;e4e04a2d8a91d6b3018aacbc46a92c77;;20231221_12:49_V03.00;Production;1;;;
WEBTASK;WT-001966;WTK000213;e4e080b3758761bd01758f5fcfed03d9;"LECTEUR WEBTASK / PROJET LECTEUR WEBTASK_REVISION 2 / SYLOB 5_RÉFÉRENCE / 1168-AF-00004-CV";WTK000213;"A partir de la date du 01/03/24, nous sommes en réflexion d'amélioration des processus Lecteur Webtask.
Toutes les modifications du configurateur, des EDI ou autres doivent être écrites sur cette Webtask.";"Flux complet Lecteur Webtask";2;e4e087a587fba4670187fbbfa2380020;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbdb84b70050;00:00:00;28/06/2024;5;false;"Ctrl au fil de l'eau";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e55fbc97500b1;;e4e085f088d2bbcd0188d38ec9910348;WT-002219;20240318_15:39_V00.00;;1;;;
WEBTASK;WT-002037;WTK000204;e4e0871786a0a1150186c0696feb062e;"REQ LIGNES DE FACTURE / SYLOB 9_BASE DE TEST FLUX - 1 / 1218-AF-00022-EP";WTK000204;"Message du client : 
Je chercher à réaliser une requête retournant toutes les lignes de factures et avoirs mais je n’arrive pas à trouver l’entité sur laquelle requêter et obtenir toutes les informations nécessaires.
 
J’ai essayé de partir des lignes de factures client mais je n’ai pas accès aux lignes d’avoir. Je n’arrive pas non plus à remonter au numéro de la facture.

Voici les colonnes que je souhaiterai retourner :
- Année de la ligne de facture/avoir concernée 
- Mois de la ligne de facture/avoir concernée
- Date de la ligne de facture/avoir concernée
- Numéro de la facture/avoir (numéro de pièce)
- Numéro de la ligne de la facture/avoir concernée
- Grande Famille de l’article de la ligne concernée
- Famille de l’article de la ligne concernée
- Sous-Famille de l’article de la ligne concernée
- Nom du représentant
- Code du client
- Nom du client
- Pays de livraison du client
- Code article de la ligne
- Indice de l’article de la ligne
- Désignation de l’article de la ligne
- CA unitaire HT
- Qté de la ligne
- Pourcentage de remise de la ligne
- Valeur de remise de la ligne
- CA HT de la ligne";"Interroger le système d'information";1;e4e0871786a0a1150186c0696fec0630;e4e0858e6cdaf9a4016ce33ebe5b008e;e4e087a587fba4670187fbdb84b70050;00:00:00;22/03/2024;5;false;"Recettage des 4 requêtes = OK
Controle du document de transfert = modification des codes de requêtes à transférer = OK

Diffusion au client ce jour";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e560733400173;RÉALISATION;e4e097dc8dad3b15018dc0c2e9e95ab5;;20240326_16:11_V01.00;;1;;;
WEBTASK;WT-002225;WTK000197;e4e08cee79fb651a017a390111411694;"JASPER ETIQUETTE REBUT / ETAT D'EDITION_SYLOB 9_COMPANION / 1214-AF-00017-EP";WTK000197;"L'objectif est la publication d'une étiquette REBUT.

Pour cela, la publication se lancera :
1. Soit via un bouton sur lister les lots (solution rigide)
2. Soit via la création d'une entité sup et d'un configurateur pour alimenter les informations nécessaires et pouvoir publier l'étiquette depuis ce configurateur. En sachant que l'étiquette devra apparaître 2x (une pour l'expédition / une pour COMPANION SPINE)
3. Soit via un bouton sur l'entité consulter les stocks par lieu de stockage (champ impression à mettre à Vrai)

Actions de Guillaume :
1. Transmettre toutes les données à mettre sur l'étiquette
2. Faire une proposition de maquette

Solution 1 : probablement écarté car trop rigide
Solution 2 : solution présélectionné par le client
Solution 3 : action PAGOS d'aller contrôler si on arrive à obtenir les informations du lot depuis cette entité";"Gérer les paramètres des publications";0;e4e08cee79fb651a017a390111521696;e4e0858e6cdaf9a4016ce33ebe5b008e;e4e087a587fba4670187fbdb84b70050;06:00:00;15/04/2024;5;false;"Info Envoyé au Client
Je ferme la tache

Si retour de CS cela passera par une amélioration

Ma bonté a des limites";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e560a616502b0;SAV;e4e097198cdfabaa018d130dd8124e45;;20240416_10:44_V01.01;;1;;;
WEBTASK;WT-002269;ID000115;e4e085768945c8c501894e2f01f31584;"CONFIG_CREATION ARTICLE / SYLOB 9_BAC A SABLE / 1192-AF-00024-EP";ID000115;"Demande de Jean-François : 
- Créer un configurateur pour :
Création d'Article PF= comme fiche Client et Fournisseur pour donner la main à tous de créer des Articles";"Gérer les scénarios de saisie";1;e4e085768945c8c501894e2f01f31586;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbbfa2380020;37:30:00;22/03/2024;5;false;"CONFIG_CREATION ART_V04.01
Recettage OK
Info donnée au client via Wimi";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e560e30b90385;;e4e084d98b22486f018b609aa6815289;;20240425_10:03_V04.01;TEST1;1;;;
WEBTASK;WT-002282;ID000115;e4e085768945c8c501894e2f01f31584;"CONFIG_CREATION ARTICLE / SYLOB 9_BAC A SABLE / 1192-AF-00024-EP";ID000115;"Demande de Jean-François : 
- Créer un configurateur pour :
Création d'Article PF= comme fiche Client et Fournisseur pour donner la main à tous de créer des Articles";"Gérer les scénarios de saisie";1;e4e085768945c8c501894e2f01f31586;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbbfa2380020;37:30:00;22/03/2024;3;false;"CONFIG_CREATION ART_V05.00
JFG a créé un article MODFPFDUPLI et celui-ci ressort quand même dans le configurateur pour créer un article
Alors que normalement cela ne doit ressortir que si l'article commence par MOD_%
PAGOS : a regarder";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e560852ac01fe;;e4e084d98b22486f018b609aa6815289;;20240425_16:14_V05.00;TEST1;1;;;
WEBTASK;WT-002283;ID000115;e4e085768945c8c501894e2f01f31584;"CONFIG_CREATION ARTICLE / SYLOB 9_BAC A SABLE / 1192-AF-00024-EP";ID000115;"Demande de Jean-François : 
- Créer un configurateur pour :
Création d'Article PF= comme fiche Client et Fournisseur pour donner la main à tous de créer des Articles";"Gérer les scénarios de saisie";1;e4e085768945c8c501894e2f01f31586;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbbfa2380020;37:30:00;22/03/2024;3;false;"CONFIG_CREATION ART_V05.00
- Création de nouveaux articles Modèles donc le code commence par MOD!
- Modification du configurateur au niveau du filtre de recherche
- Modification du filtre personnalisé de recherche

Info transmise au client via Wimi";;false;OFF;;;;false;;0;;e4e097dc8e55dcdf018e560852ac01fe;;e4e084d98b22486f018b609aa6815289;;20240425_16:17_V05.00;TEST1;1;;;
